scene_id,phase,local_mask_id,object_id,global_object_id,source_catalog_id,object_name,class_name,questionnaire_path,sos_path,sos_data_path,mask_source
scene077,phase2,7,apple,3,5,apple,apple,objects_meta/apple/questionnaire.json,objects/apple/,objects/apple/,scenes/scene077/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase0,1,cracker_box,18,38,cracker_box,cracker_box,objects_meta/cracker_box/questionnaire.json,objects/cracker_box/,objects/cracker_box/,scenes/scene078/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase0,2,umbrella,69,147,umbrella,umbrella,objects_meta/umbrella/questionnaire.json,objects/umbrella/,objects/umbrella/,scenes/scene078/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase0,3,milk_jug,43,86,milk_jug,milk_jug,objects_meta/milk_jug/questionnaire.json,objects/milk_jug/,objects/milk_jug/,scenes/scene078/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase0,4,instant_noodle_packet,32,70,instant_noodle_packet,instant_noodle_packet,objects_meta/instant_noodle_packet/questionnaire.json,objects/instant_noodle_packet/,objects/instant_noodle_packet/,scenes/scene078/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase0,5,hairbrush,26,62,hair_brush,hair_brush,objects_meta/hairbrush/questionnaire.json,objects/hairbrush/,objects/hairbrush/,scenes/scene078/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase0,6,mouse.3,44,87.3,mouse,mouse,objects_meta/mouse.3/questionnaire.json,objects/mouse.3/,objects/mouse.3/,scenes/scene078/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase0,7,pear,47,95,pear,pear,objects_meta/pear/questionnaire.json,objects/pear/,objects/pear/,scenes/scene078/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase1,1,cracker_box,18,38,cracker_box,cracker_box,objects_meta/cracker_box/questionnaire.json,objects/cracker_box/,objects/cracker_box/,scenes/scene078/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase1,2,umbrella,69,147,umbrella,umbrella,objects_meta/umbrella/questionnaire.json,objects/umbrella/,objects/umbrella/,scenes/scene078/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase1,3,milk_jug,43,86,milk_jug,milk_jug,objects_meta/milk_jug/questionnaire.json,objects/milk_jug/,objects/milk_jug/,scenes/scene078/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase1,4,instant_noodle_packet,32,70,instant_noodle_packet,instant_noodle_packet,objects_meta/instant_noodle_packet/questionnaire.json,objects/instant_noodle_packet/,objects/instant_noodle_packet/,scenes/scene078/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase1,5,hairbrush,26,62,hair_brush,hair_brush,objects_meta/hairbrush/questionnaire.json,objects/hairbrush/,objects/hairbrush/,scenes/scene078/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase1,6,mouse.3,44,87.3,mouse,mouse,objects_meta/mouse.3/questionnaire.json,objects/mouse.3/,objects/mouse.3/,scenes/scene078/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase1,7,pear,47,95,pear,pear,objects_meta/pear/questionnaire.json,objects/pear/,objects/pear/,scenes/scene078/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase2,1,cracker_box,18,38,cracker_box,cracker_box,objects_meta/cracker_box/questionnaire.json,objects/cracker_box/,objects/cracker_box/,scenes/scene078/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase2,2,umbrella,69,147,umbrella,umbrella,objects_meta/umbrella/questionnaire.json,objects/umbrella/,objects/umbrella/,scenes/scene078/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase2,3,milk_jug,43,86,milk_jug,milk_jug,objects_meta/milk_jug/questionnaire.json,objects/milk_jug/,objects/milk_jug/,scenes/scene078/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase2,4,instant_noodle_packet,32,70,instant_noodle_packet,instant_noodle_packet,objects_meta/instant_noodle_packet/questionnaire.json,objects/instant_noodle_packet/,objects/instant_noodle_packet/,scenes/scene078/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase2,5,hairbrush,26,62,hair_brush,hair_brush,objects_meta/hairbrush/questionnaire.json,objects/hairbrush/,objects/hairbrush/,scenes/scene078/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase2,6,mouse.3,44,87.3,mouse,mouse,objects_meta/mouse.3/questionnaire.json,objects/mouse.3/,objects/mouse.3/,scenes/scene078/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase2,7,pear,47,95,pear,pear,objects_meta/pear/questionnaire.json,objects/pear/,objects/pear/,scenes/scene078/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase0,1,hammer.2,27,63.2,hammer,hammer,objects_meta/hammer.2/questionnaire.json,objects/hammer.2/,objects/hammer.2/,scenes/scene079/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase0,2,book.3,10,17.3,book,book,objects_meta/book.3/questionnaire.json,objects/book.3/,objects/book.3/,scenes/scene079/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase0,3,shoe.1,56,117.1,shoe,shoe,objects_meta/shoe.1/questionnaire.json,objects/shoe.1/,objects/shoe.1/,scenes/scene079/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase0,4,alarm_clock,2,3,alarm_clock,alarm_clock,objects_meta/alarm_clock/questionnaire.json,objects/alarm_clock/,objects/alarm_clock/,scenes/scene079/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase0,5,bowl.1,12,20.1,bowl,bowl,objects_meta/bowl.1/questionnaire.json,objects/bowl.1/,objects/bowl.1/,scenes/scene079/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase0,6,jar,33,71,jar,jar,objects_meta/jar/questionnaire.json,objects/jar/,objects/jar/,scenes/scene079/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase0,7,soup_can.1,59,122.1,soup_can,soup_can,objects_meta/soup_can.1/questionnaire.json,objects/soup_can.1/,objects/soup_can.1/,scenes/scene079/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase1,1,hammer.2,27,63.2,hammer,hammer,objects_meta/hammer.2/questionnaire.json,objects/hammer.2/,objects/hammer.2/,scenes/scene079/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase1,2,book.3,10,17.3,book,book,objects_meta/book.3/questionnaire.json,objects/book.3/,objects/book.3/,scenes/scene079/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase1,3,shoe.1,56,117.1,shoe,shoe,objects_meta/shoe.1/questionnaire.json,objects/shoe.1/,objects/shoe.1/,scenes/scene079/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase1,4,alarm_clock,2,3,alarm_clock,alarm_clock,objects_meta/alarm_clock/questionnaire.json,objects/alarm_clock/,objects/alarm_clock/,scenes/scene079/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase1,5,bowl.1,12,20.1,bowl,bowl,objects_meta/bowl.1/questionnaire.json,objects/bowl.1/,objects/bowl.1/,scenes/scene079/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase1,6,jar,33,71,jar,jar,objects_meta/jar/questionnaire.json,objects/jar/,objects/jar/,scenes/scene079/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase1,7,soup_can.1,59,122.1,soup_can,soup_can,objects_meta/soup_can.1/questionnaire.json,objects/soup_can.1/,objects/soup_can.1/,scenes/scene079/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase2,1,hammer.2,27,63.2,hammer,hammer,objects_meta/hammer.2/questionnaire.json,objects/hammer.2/,objects/hammer.2/,scenes/scene079/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase2,2,book.3,10,17.3,book,book,objects_meta/book.3/questionnaire.json,objects/book.3/,objects/book.3/,scenes/scene079/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase2,3,shoe.1,56,117.1,shoe,shoe,objects_meta/shoe.1/questionnaire.json,objects/shoe.1/,objects/shoe.1/,scenes/scene079/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase2,4,alarm_clock,2,3,alarm_clock,alarm_clock,objects_meta/alarm_clock/questionnaire.json,objects/alarm_clock/,objects/alarm_clock/,scenes/scene079/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase2,5,bowl.1,12,20.1,bowl,bowl,objects_meta/bowl.1/questionnaire.json,objects/bowl.1/,objects/bowl.1/,scenes/scene079/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase2,6,jar,33,71,jar,jar,objects_meta/jar/questionnaire.json,objects/jar/,objects/jar/,scenes/scene079/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase2,7,soup_can.1,59,122.1,soup_can,soup_can,objects_meta/soup_can.1/questionnaire.json,objects/soup_can.1/,objects/soup_can.1/,scenes/scene079/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase0,1,hat.1,29,66.1,hat,hat,objects_meta/hat.1/questionnaire.json,objects/hat.1/,objects/hat.1/,scenes/scene080/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase0,2,lion.2,39,82.2,lion,lion,objects_meta/lion.2/questionnaire.json,objects/lion.2/,objects/lion.2/,scenes/scene080/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase0,3,air_duster_can,1,1,air_duster_can,air_duster_can,objects_meta/air_duster_can/questionnaire.json,objects/air_duster_can/,objects/air_duster_can/,scenes/scene080/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase0,4,towel.2,68,144.2,towel,towel,objects_meta/towel.2/questionnaire.json,objects/towel.2/,objects/towel.2/,scenes/scene080/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase0,5,glue_bottle.1,25,58.1,glue_bottle,glue_bottle,objects_meta/glue_bottle.1/questionnaire.json,objects/glue_bottle.1/,objects/glue_bottle.1/,scenes/scene080/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase0,6,mustard_bottle.3,46,89.3,mustard_bottle,mustard_bottle,objects_meta/mustard_bottle.3/questionnaire.json,objects/mustard_bottle.3/,objects/mustard_bottle.3/,scenes/scene080/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase0,7,sponge,61,125,sponge,sponge,objects_meta/sponge/questionnaire.json,objects/sponge/,objects/sponge/,scenes/scene080/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase1,1,hat.1,29,66.1,hat,hat,objects_meta/hat.1/questionnaire.json,objects/hat.1/,objects/hat.1/,scenes/scene080/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase1,2,lion.2,39,82.2,lion,lion,objects_meta/lion.2/questionnaire.json,objects/lion.2/,objects/lion.2/,scenes/scene080/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase1,3,air_duster_can,1,1,air_duster_can,air_duster_can,objects_meta/air_duster_can/questionnaire.json,objects/air_duster_can/,objects/air_duster_can/,scenes/scene080/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase1,4,towel.2,68,144.2,towel,towel,objects_meta/towel.2/questionnaire.json,objects/towel.2/,objects/towel.2/,scenes/scene080/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase1,5,glue_bottle.1,25,58.1,glue_bottle,glue_bottle,objects_meta/glue_bottle.1/questionnaire.json,objects/glue_bottle.1/,objects/glue_bottle.1/,scenes/scene080/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase1,6,mustard_bottle.3,46,89.3,mustard_bottle,mustard_bottle,objects_meta/mustard_bottle.3/questionnaire.json,objects/mustard_bottle.3/,objects/mustard_bottle.3/,scenes/scene080/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase1,7,sponge,61,125,sponge,sponge,objects_meta/sponge/questionnaire.json,objects/sponge/,objects/sponge/,scenes/scene080/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase2,1,hat.1,29,66.1,hat,hat,objects_meta/hat.1/questionnaire.json,objects/hat.1/,objects/hat.1/,scenes/scene080/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase2,2,lion.2,39,82.2,lion,lion,objects_meta/lion.2/questionnaire.json,objects/lion.2/,objects/lion.2/,scenes/scene080/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase2,3,air_duster_can,1,1,air_duster_can,air_duster_can,objects_meta/air_duster_can/questionnaire.json,objects/air_duster_can/,objects/air_duster_can/,scenes/scene080/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase2,4,towel.2,68,144.2,towel,towel,objects_meta/towel.2/questionnaire.json,objects/towel.2/,objects/towel.2/,scenes/scene080/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase2,5,glue_bottle.1,25,58.1,glue_bottle,glue_bottle,objects_meta/glue_bottle.1/questionnaire.json,objects/glue_bottle.1/,objects/glue_bottle.1/,scenes/scene080/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase2,6,mustard_bottle.3,46,89.3,mustard_bottle,mustard_bottle,objects_meta/mustard_bottle.3/questionnaire.json,objects/mustard_bottle.3/,objects/mustard_bottle.3/,scenes/scene080/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase2,7,sponge,61,125,sponge,sponge,objects_meta/sponge/questionnaire.json,objects/sponge/,objects/sponge/,scenes/scene080/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase0,1,glove.2,24,57.2,glove,glove,objects_meta/glove.2/questionnaire.json,objects/glove.2/,objects/glove.2/,scenes/scene081/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase0,2,cracker_box,18,38,cracker_box,cracker_box,objects_meta/cracker_box/questionnaire.json,objects/cracker_box/,objects/cracker_box/,scenes/scene081/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase0,3,juice_pouch.2,35,73.2,juice_pouch,juice_pouch,objects_meta/juice_pouch.2/questionnaire.json,objects/juice_pouch.2/,objects/juice_pouch.2/,scenes/scene081/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase0,4,kettle,36,74,kettle,kettle,objects_meta/kettle/questionnaire.json,objects/kettle/,objects/kettle/,scenes/scene081/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase0,5,coffee_can.1,17,37.1,coffee_can,coffee_can,objects_meta/coffee_can.1/questionnaire.json,objects/coffee_can.1/,objects/coffee_can.1/,scenes/scene081/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase0,6,tong,66,141,tong,tong,objects_meta/tong/questionnaire.json,objects/tong/,objects/tong/,scenes/scene081/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase0,7,apple,3,5,apple,apple,objects_meta/apple/questionnaire.json,objects/apple/,objects/apple/,scenes/scene081/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase1,1,glove.2,24,57.2,glove,glove,objects_meta/glove.2/questionnaire.json,objects/glove.2/,objects/glove.2/,scenes/scene081/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase1,2,cracker_box,18,38,cracker_box,cracker_box,objects_meta/cracker_box/questionnaire.json,objects/cracker_box/,objects/cracker_box/,scenes/scene081/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase1,3,juice_pouch.2,35,73.2,juice_pouch,juice_pouch,objects_meta/juice_pouch.2/questionnaire.json,objects/juice_pouch.2/,objects/juice_pouch.2/,scenes/scene081/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase1,4,kettle,36,74,kettle,kettle,objects_meta/kettle/questionnaire.json,objects/kettle/,objects/kettle/,scenes/scene081/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase1,5,coffee_can.1,17,37.1,coffee_can,coffee_can,objects_meta/coffee_can.1/questionnaire.json,objects/coffee_can.1/,objects/coffee_can.1/,scenes/scene081/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase1,6,tong,66,141,tong,tong,objects_meta/tong/questionnaire.json,objects/tong/,objects/tong/,scenes/scene081/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase1,7,apple,3,5,apple,apple,objects_meta/apple/questionnaire.json,objects/apple/,objects/apple/,scenes/scene081/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase2,1,glove.2,24,57.2,glove,glove,objects_meta/glove.2/questionnaire.json,objects/glove.2/,objects/glove.2/,scenes/scene081/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase2,2,cracker_box,18,38,cracker_box,cracker_box,objects_meta/cracker_box/questionnaire.json,objects/cracker_box/,objects/cracker_box/,scenes/scene081/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase2,3,juice_pouch.2,35,73.2,juice_pouch,juice_pouch,objects_meta/juice_pouch.2/questionnaire.json,objects/juice_pouch.2/,objects/juice_pouch.2/,scenes/scene081/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase2,4,kettle,36,74,kettle,kettle,objects_meta/kettle/questionnaire.json,objects/kettle/,objects/kettle/,scenes/scene081/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase2,5,coffee_can.1,17,37.1,coffee_can,coffee_can,objects_meta/coffee_can.1/questionnaire.json,objects/coffee_can.1/,objects/coffee_can.1/,scenes/scene081/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase2,6,tong,66,141,tong,tong,objects_meta/tong/questionnaire.json,objects/tong/,objects/tong/,scenes/scene081/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase2,7,apple,3,5,apple,apple,objects_meta/apple/questionnaire.json,objects/apple/,objects/apple/,scenes/scene081/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase0,1,mouse.3,44,87.3,mouse,mouse,objects_meta/mouse.3/questionnaire.json,objects/mouse.3/,objects/mouse.3/,scenes/scene082/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase0,2,hairbrush,26,62,hair_brush,hair_brush,objects_meta/hairbrush/questionnaire.json,objects/hairbrush/,objects/hairbrush/,scenes/scene082/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase0,3,milk_box.1,42,85.1,milk_box,milk_box,objects_meta/milk_box.1/questionnaire.json,objects/milk_box.1/,objects/milk_box.1/,scenes/scene082/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase0,4,headphone,30,67,headphone,headphone,objects_meta/headphone/questionnaire.json,objects/headphone/,objects/headphone/,scenes/scene082/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase0,5,hat.1,29,66.1,hat,hat,objects_meta/hat.1/questionnaire.json,objects/hat.1/,objects/hat.1/,scenes/scene082/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase0,6,pump_bottle.2,51,105.2,pump_bottle,pump_bottle,objects_meta/pump_bottle.2/questionnaire.json,objects/pump_bottle.2/,objects/pump_bottle.2/,scenes/scene082/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase0,7,sponge,61,125,sponge,sponge,objects_meta/sponge/questionnaire.json,objects/sponge/,objects/sponge/,scenes/scene082/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase1,1,mouse.3,44,87.3,mouse,mouse,objects_meta/mouse.3/questionnaire.json,objects/mouse.3/,objects/mouse.3/,scenes/scene082/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase1,2,hairbrush,26,62,hair_brush,hair_brush,objects_meta/hairbrush/questionnaire.json,objects/hairbrush/,objects/hairbrush/,scenes/scene082/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase1,3,milk_box.1,42,85.1,milk_box,milk_box,objects_meta/milk_box.1/questionnaire.json,objects/milk_box.1/,objects/milk_box.1/,scenes/scene082/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase1,4,headphone,30,67,headphone,headphone,objects_meta/headphone/questionnaire.json,objects/headphone/,objects/headphone/,scenes/scene082/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase1,5,hat.1,29,66.1,hat,hat,objects_meta/hat.1/questionnaire.json,objects/hat.1/,objects/hat.1/,scenes/scene082/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase1,6,pump_bottle.2,51,105.2,pump_bottle,pump_bottle,objects_meta/pump_bottle.2/questionnaire.json,objects/pump_bottle.2/,objects/pump_bottle.2/,scenes/scene082/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase1,7,sponge,61,125,sponge,sponge,objects_meta/sponge/questionnaire.json,objects/sponge/,objects/sponge/,scenes/scene082/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase2,1,mouse.3,44,87.3,mouse,mouse,objects_meta/mouse.3/questionnaire.json,objects/mouse.3/,objects/mouse.3/,scenes/scene082/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase2,2,hairbrush,26,62,hair_brush,hair_brush,objects_meta/hairbrush/questionnaire.json,objects/hairbrush/,objects/hairbrush/,scenes/scene082/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase2,3,milk_box.1,42,85.1,milk_box,milk_box,objects_meta/milk_box.1/questionnaire.json,objects/milk_box.1/,objects/milk_box.1/,scenes/scene082/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase2,4,headphone,30,67,headphone,headphone,objects_meta/headphone/questionnaire.json,objects/headphone/,objects/headphone/,scenes/scene082/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase2,5,hat.1,29,66.1,hat,hat,objects_meta/hat.1/questionnaire.json,objects/hat.1/,objects/hat.1/,scenes/scene082/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase2,6,pump_bottle.2,51,105.2,pump_bottle,pump_bottle,objects_meta/pump_bottle.2/questionnaire.json,objects/pump_bottle.2/,objects/pump_bottle.2/,scenes/scene082/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase2,7,sponge,61,125,sponge,sponge,objects_meta/sponge/questionnaire.json,objects/sponge/,objects/sponge/,scenes/scene082/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase0,1,book.3,10,17.3,book,book,objects_meta/book.3/questionnaire.json,objects/book.3/,objects/book.3/,scenes/scene083/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase0,2,fry_pan.1,21,49.1,fry_pan,fry_pan,objects_meta/fry_pan.1/questionnaire.json,objects/fry_pan.1/,objects/fry_pan.1/,scenes/scene083/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase0,3,knife.1,37,77.1,knife,knife,objects_meta/knife.1/questionnaire.json,objects/knife.1/,objects/knife.1/,scenes/scene083/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase0,4,toothpaste,67,142,toothpaste,toothpaste,objects_meta/toothpaste/questionnaire.json,objects/toothpaste/,objects/toothpaste/,scenes/scene083/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase0,5,mustard_bottle.3,46,89.3,mustard_bottle,mustard_bottle,objects_meta/mustard_bottle.3/questionnaire.json,objects/mustard_bottle.3/,objects/mustard_bottle.3/,scenes/scene083/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase0,6,mug.2,45,88.2,mug,mug,objects_meta/mug.2/questionnaire.json,objects/mug.2/,objects/mug.2/,scenes/scene083/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase0,7,coffee_bottle,16,36,coffee_bottle,coffee_bottle,objects_meta/coffee_bottle/questionnaire.json,objects/coffee_bottle/,objects/coffee_bottle/,scenes/scene083/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase1,1,book.3,10,17.3,book,book,objects_meta/book.3/questionnaire.json,objects/book.3/,objects/book.3/,scenes/scene083/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase1,2,fry_pan.1,21,49.1,fry_pan,fry_pan,objects_meta/fry_pan.1/questionnaire.json,objects/fry_pan.1/,objects/fry_pan.1/,scenes/scene083/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase1,3,knife.1,37,77.1,knife,knife,objects_meta/knife.1/questionnaire.json,objects/knife.1/,objects/knife.1/,scenes/scene083/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase1,4,toothpaste,67,142,toothpaste,toothpaste,objects_meta/toothpaste/questionnaire.json,objects/toothpaste/,objects/toothpaste/,scenes/scene083/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase1,5,mustard_bottle.3,46,89.3,mustard_bottle,mustard_bottle,objects_meta/mustard_bottle.3/questionnaire.json,objects/mustard_bottle.3/,objects/mustard_bottle.3/,scenes/scene083/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase1,6,mug.2,45,88.2,mug,mug,objects_meta/mug.2/questionnaire.json,objects/mug.2/,objects/mug.2/,scenes/scene083/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase1,7,coffee_bottle,16,36,coffee_bottle,coffee_bottle,objects_meta/coffee_bottle/questionnaire.json,objects/coffee_bottle/,objects/coffee_bottle/,scenes/scene083/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase2,1,book.3,10,17.3,book,book,objects_meta/book.3/questionnaire.json,objects/book.3/,objects/book.3/,scenes/scene083/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase2,2,fry_pan.1,21,49.1,fry_pan,fry_pan,objects_meta/fry_pan.1/questionnaire.json,objects/fry_pan.1/,objects/fry_pan.1/,scenes/scene083/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase2,3,knife.1,37,77.1,knife,knife,objects_meta/knife.1/questionnaire.json,objects/knife.1/,objects/knife.1/,scenes/scene083/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase2,4,toothpaste,67,142,toothpaste,toothpaste,objects_meta/toothpaste/questionnaire.json,objects/toothpaste/,objects/toothpaste/,scenes/scene083/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase2,5,mustard_bottle.3,46,89.3,mustard_bottle,mustard_bottle,objects_meta/mustard_bottle.3/questionnaire.json,objects/mustard_bottle.3/,objects/mustard_bottle.3/,scenes/scene083/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase2,6,mug.2,45,88.2,mug,mug,objects_meta/mug.2/questionnaire.json,objects/mug.2/,objects/mug.2/,scenes/scene083/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase2,7,coffee_bottle,16,36,coffee_bottle,coffee_bottle,objects_meta/coffee_bottle/questionnaire.json,objects/coffee_bottle/,objects/coffee_bottle/,scenes/scene083/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
